TBLID,GEOID,GEONAME,PROFLN,ESTIMATE,MG_ERROR
R2510,330M600US488,"San Jose-San Francisco-Oakland, CA CSA",87,"890,500","+/-6,822"
R2510,330M600US490,"San Juan-Bayamón, PR CSA",87,"118,700","+/-1,335"
R2510,330M600US496,"Savannah-Hinesville-Statesboro, GA CSA",87,"218,600","+/-9,311"
R2510,330M600US497,"Scottsboro-Fort Payne, AL CSA",87,"125,100","+/-17,544"
R2510,330M600US500,"Seattle-Tacoma, WA CSA",87,"587,100","+/-5,352"
R2510,330M600US508,"Shreveport-Bossier City-Minden, LA CSA",87,"170,500","+/-8,123"
R2510,330M600US515,"South Bend-Elkhart-Mishawaka, IN-MI CSA",87,"173,300","+/-3,718"
R2510,330M600US518,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID CSA",87,"371,900","+/-7,649"
R2510,330M600US522,"Springfield-Jacksonville-Lincoln, IL CSA",87,"140,600","+/-4,617"
R2510,330M600US524,"State College-DuBois, PA CSA",87,"202,500","+/-11,029"
R2510,330M600US532,"Syracuse-Auburn, NY CSA",87,"164,100","+/-3,055"
R2510,330M600US534,"Toledo-Findlay-Tiffin, OH CSA",87,"156,100","+/-2,829"
R2510,330M600US536,"Tucson-Nogales, AZ CSA",87,"258,800","+/-4,983"
R2510,330M600US538,"Tulsa-Muskogee-Bartlesville, OK CSA",87,"179,400","+/-2,874"
R2510,330M600US539,"Tupelo-Corinth, MS CSA",87,"142,600","+/-9,309"
R2510,330M600US540,"Tyler-Jacksonville, TX CSA",87,"183,000","+/-12,666"
R2510,330M600US544,"Victoria-Port Lavaca, TX CSA",87,"185,600","+/-15,794"
R2510,330M600US545,"Virginia Beach-Norfolk, VA-NC CSA",87,"285,200","+/-3,535"
R2510,330M600US548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA CSA",87,"427,800","+/-2,796"
R2510,330M600US554,"Wausau-Stevens Point-Wisconsin Rapids, WI CSA",87,"178,700","+/-5,921"
R2510,330M600US556,"Wichita-Winfield, KS CSA",87,"166,700","+/-3,718"
R2510,330M600US558,"Williamsport-Lock Haven, PA CSA",87,"167,100","+/-4,903"
R2510,330M600US566,"Youngstown-Warren, OH-PA CSA",87,"128,800","+/-5,543"
R2510,400C100US00199,"Aberdeen--Bel Air South--Bel Air North, MD Urbanized Area (2010)",87,"317,100","+/-12,786"
R2510,400C100US00280,"Abilene, TX Urbanized Area (2010)",87,"154,300","+/-10,141"
R2510,400C100US00631,"Aguadilla--Isabela--San Sebastián, PR Urbanized Area (2010)",87,"115,800","+/-6,826"
R2510,400C100US00766,"Akron, OH Urbanized Area (2010)",87,"162,900","+/-3,767"
R2510,400C100US00901,"Albany, GA Urbanized Area (2010)",87,"128,300","+/-22,894"
R2510,400C100US00970,"Albany--Schenectady, NY Urbanized Area (2010)",87,"235,500","+/-5,204"
R2510,400C100US01171,"Albuquerque, NM Urbanized Area (2010)",87,"250,900","+/-5,655"
R2510,400C100US01279,"Alexandria, LA Urbanized Area (2010)",87,"159,800","+/-14,434"
R2510,400C100US01495,"Allentown, PA--NJ Urbanized Area (2010)",87,"245,300","+/-5,357"
R2510,400C100US01765,"Alton, IL--MO Urbanized Area (2010)",87,"114,900","+/-6,640"
R2510,400C100US01792,"Altoona, PA Urbanized Area (2010)",87,"123,800","+/-7,445"
R2510,400C100US01927,"Amarillo, TX Urbanized Area (2010)",87,"160,100","+/-5,685"
R2510,400C100US02062,"Ames, IA Urbanized Area (2010)",87,"235,400","+/-10,347"
R2510,400C100US02305,"Anchorage, AK Urbanized Area (2010)",87,"340,200","+/-10,424"
R2510,400C100US02386,"Anderson, IN Urbanized Area (2010)",87,"118,900","+/-7,998"
R2510,400C100US02413,"Anderson, SC Urbanized Area (2010)",87,"182,800","+/-16,834"
R2510,400C100US02602,"Ann Arbor, MI Urbanized Area (2010)",87,"309,900","+/-11,842"
R2510,400C100US02629,"Anniston--Oxford, AL Urbanized Area (2010)",87,"134,800","+/-9,365"
R2510,400C100US02683,"Antioch, CA Urbanized Area (2010)",87,"599,500","+/-11,383"
R2510,400C100US02764,"Appleton, WI Urbanized Area (2010)",87,"208,600","+/-7,563"
R2510,400C100US03034,"Arecibo, PR Urbanized Area (2010)",87,"104,200","+/-5,019"
R2510,400C100US03358,"Asheville, NC Urbanized Area (2010)",87,"306,600","+/-11,872"
R2510,400C100US03763,"Athens-Clarke County, GA Urbanized Area (2010)",87,"263,700","+/-19,022"
R2510,400C100US03817,"Atlanta, GA Urbanized Area (2010)",87,"310,300","+/-3,459"
R2510,400C100US03898,"Atlantic City, NJ Urbanized Area (2010)",87,"270,800","+/-10,877"
R2510,400C100US04033,"Auburn, AL Urbanized Area (2010)",87,"227,500","+/-24,739"
R2510,400C100US04222,"Augusta-Richmond County, GA--SC Urbanized Area (2010)",87,"185,900","+/-7,806"
R2510,400C100US04384,"Austin, TX Urbanized Area (2010)",87,"416,500","+/-8,643"
R2510,400C100US04549,"Avondale--Goodyear, AZ Urbanized Area (2010)",87,"368,200","+/-11,189"
R2510,400C100US04681,"Bakersfield, CA Urbanized Area (2010)",87,"295,300","+/-8,967"
R2510,400C100US04843,"Baltimore, MD Urbanized Area (2010)",87,"336,800","+/-3,762"
R2510,400C100US05167,"Barnstable Town, MA Urbanized Area (2010)",87,"469,500","+/-9,483"
R2510,400C100US05680,"Baton Rouge, LA Urbanized Area (2010)",87,"220,000","+/-6,914"
R2510,400C100US05707,"Battle Creek, MI Urbanized Area (2010)",87,"112,700","+/-11,289"
R2510,400C100US05869,"Bay City, MI Urbanized Area (2010)",87,"96,800","+/-4,875"
R2510,400C100US06058,"Beaumont, TX Urbanized Area (2010)",87,"155,200","+/-10,642"
R2510,400C100US06652,"Bellingham, WA Urbanized Area (2010)",87,"549,700","+/-27,673"
R2510,400C100US06868,"Bend, OR Urbanized Area (2010)",87,"564,300","+/-32,431"
R2510,400C100US07705,"Billings, MT Urbanized Area (2010)",87,"283,400","+/-11,267"
R2510,400C100US07732,"Binghamton, NY--PA Urbanized Area (2010)",87,"134,800","+/-7,060"
R2510,400C100US07786,"Birmingham, AL Urbanized Area (2010)",87,"221,500","+/-7,001"
R2510,400C100US07921,"Bismarck, ND Urbanized Area (2010)",87,"243,300","+/-11,544"
R2510,400C100US08002,"Blacksburg, VA Urbanized Area (2010)",87,"236,300","+/-24,183"
R2510,400C100US08380,"Bloomington, IN Urbanized Area (2010)",87,"229,300","+/-11,777"
R2510,400C100US08407,"Bloomington--Normal, IL Urbanized Area (2010)",87,"181,700","+/-9,973"
R2510,400C100US08785,"Boise City, ID Urbanized Area (2010)",87,"452,500","+/-10,386"
R2510,400C100US08974,"Bonita Springs, FL Urbanized Area (2010)",87,"428,400","+/-21,965"
R2510,400C100US09271,"Boston, MA--NH--RI Urbanized Area (2010)",87,"574,600","+/-5,147"
R2510,400C100US09298,"Boulder, CO Urbanized Area (2010)",87,"893,200","+/-35,239"
R2510,400C100US09379,"Bowling Green, KY Urbanized Area (2010)",87,"256,500","+/-15,245"
R2510,400C100US09946,"Bremerton, WA Urbanized Area (2010)",87,"462,400","+/-12,381"
R2510,400C100US10162,"Bridgeport--Stamford, CT--NY Urbanized Area (2010)",87,"459,100","+/-10,518"
R2510,400C100US10351,"Bristol--Bristol, TN--VA Urbanized Area (2010)",87,"158,500","+/-10,755"
R2510,400C100US10972,"Brownsville, TX Urbanized Area (2010)",87,"99,800","+/-8,002"
R2510,400C100US11350,"Buffalo, NY Urbanized Area (2010)",87,"187,600","+/-4,544"
R2510,400C100US11728,"Burlington, NC Urbanized Area (2010)",87,"213,700","+/-11,728"
R2510,400C100US11755,"Burlington, VT Urbanized Area (2010)",87,"368,400","+/-16,799"
R2510,400C100US12754,"Camarillo, CA Urbanized Area (2010)",87,"717,300","+/-28,868"
R2510,400C100US13375,"Canton, OH Urbanized Area (2010)",87,"155,500","+/-5,815"
R2510,400C100US13510,"Cape Coral, FL Urbanized Area (2010)",87,"269,900","+/-5,697"
R2510,400C100US14752,"Cedar Rapids, IA Urbanized Area (2010)",87,"173,100","+/-5,437"
R2510,400C100US15211,"Champaign, IL Urbanized Area (2010)",87,"180,400","+/-13,352"
R2510,400C100US15481,"Charleston, WV Urbanized Area (2010)",87,"133,900","+/-7,420"
R2510,400C100US15508,"Charleston--North Charleston, SC Urbanized Area (2010)",87,"316,700","+/-10,058"
R2510,400C100US15670,"Charlotte, NC--SC Urbanized Area (2010)",87,"339,500","+/-4,753"
R2510,400C100US15724,"Charlottesville, VA Urbanized Area (2010)",87,"384,800","+/-19,879"
R2510,400C100US15832,"Chattanooga, TN--GA Urbanized Area (2010)",87,"235,900","+/-5,704"
R2510,400C100US16237,"Cheyenne, WY Urbanized Area (2010)",87,"263,500","+/-9,395"
R2510,400C100US16264,"Chicago, IL--IN Urbanized Area (2010)",87,"285,700","+/-1,961"
R2510,400C100US16318,"Chico, CA Urbanized Area (2010)",87,"431,200","+/-18,476"
R2510,400C100US16885,"Cincinnati, OH--KY--IN Urbanized Area (2010)",87,"220,100","+/-3,245"
R2510,400C100US17317,"Clarksville, TN--KY Urbanized Area (2010)",87,"208,900","+/-10,224"
R2510,400C100US17668,"Cleveland, OH Urbanized Area (2010)",87,"185,800","+/-3,975"
R2510,400C100US17722,"Cleveland, TN Urbanized Area (2010)",87,"212,700","+/-19,513"
R2510,400C100US18451,"Coeur d'Alene, ID Urbanized Area (2010)",87,"439,500","+/-20,138"
R2510,400C100US18748,"College Station--Bryan, TX Urbanized Area (2010)",87,"234,300","+/-11,726"
R2510,400C100US18856,"Colorado Springs, CO Urbanized Area (2010)",87,"380,600","+/-5,596"
R2510,400C100US18937,"Columbia, MO Urbanized Area (2010)",87,"225,800","+/-12,955"
R2510,400C100US18964,"Columbia, SC Urbanized Area (2010)",87,"188,900","+/-6,124"
R2510,400C100US19099,"Columbus, GA--AL Urbanized Area (2010)",87,"150,600","+/-9,452"
R2510,400C100US19234,"Columbus, OH Urbanized Area (2010)",87,"260,700","+/-4,283"
R2510,400C100US19504,"Concord, CA Urbanized Area (2010)",87,"1,074,500","+/-20,419"
R2510,400C100US19558,"Concord, NC Urbanized Area (2010)",87,"228,900","+/-11,509"
R2510,400C100US19755,"Conroe--The Woodlands, TX Urbanized Area (2010)",87,"307,000","+/-22,387"
R2510,400C100US19801,"Conway, AR Urbanized Area (2010)",87,"196,500","+/-11,219"
R2510,400C100US20287,"Corpus Christi, TX Urbanized Area (2010)",87,"172,200","+/-5,288"
R2510,400C100US20422,"Corvallis, OR Urbanized Area (2010)",87,"414,400","+/-24,585"
R2510,400C100US22042,"Dallas--Fort Worth--Arlington, TX Urbanized Area (2010)",87,"283,100","+/-2,347"
R2510,400C100US22069,"Dalton, GA Urbanized Area (2010)",87,"172,900","+/-11,391"
R2510,400C100US22096,"Danbury, CT--NY Urbanized Area (2010)",87,"369,400","+/-10,651"
R2510,400C100US22285,"Daphne--Fairhope, AL Urbanized Area (2010)",87,"269,300","+/-34,182"
R2510,400C100US22366,"Davenport, IA--IL Urbanized Area (2010)",87,"147,100","+/-5,377"
R2510,400C100US22420,"Davis, CA Urbanized Area (2010)",87,"763,500","+/-42,188"
R2510,400C100US22528,"Dayton, OH Urbanized Area (2010)",87,"164,900","+/-3,788"
R2510,400C100US22690,"Decatur, AL Urbanized Area (2010)",87,"155,800","+/-11,629"
R2510,400C100US22717,"Decatur, IL Urbanized Area (2010)",87,"104,700","+/-8,312"
R2510,400C100US23311,"Deltona, FL Urbanized Area (2010)",87,"231,900","+/-8,167"
R2510,400C100US23500,"Denton--Lewisville, TX Urbanized Area (2010)",87,"349,600","+/-8,804"
R2510,400C100US23527,"Denver--Aurora, CO Urbanized Area (2010)",87,"497,300","+/-3,916"
R2510,400C100US23743,"Des Moines, IA Urbanized Area (2010)",87,"226,000","+/-5,948"
R2510,400C100US23824,"Detroit, MI Urbanized Area (2010)",87,"212,000","+/-2,333"
R2510,400C100US24472,"Dothan, AL Urbanized Area (2010)",87,"160,400","+/-7,566"
R2510,400C100US24580,"Dover, DE Urbanized Area (2010)",87,"264,800","+/-14,438"
R2510,400C100US24607,"Dover--Rochester, NH--ME Urbanized Area (2010)",87,"314,300","+/-16,694"
R2510,400C100US24823,"Dubuque, IA--IL Urbanized Area (2010)",87,"174,800","+/-8,043"
R2510,400C100US24850,"Duluth, MN--WI Urbanized Area (2010)",87,"192,900","+/-12,363"
R2510,400C100US25228,"Durham, NC Urbanized Area (2010)",87,"322,700","+/-13,794"
R2510,400C100US26038,"Eau Claire, WI Urbanized Area (2010)",87,"217,400","+/-8,055"
R2510,400C100US26416,"El Centro--Calexico, CA Urbanized Area (2010)",87,"274,400","+/-23,137"
R2510,400C100US26750,"Elizabethtown--Radcliff, KY Urbanized Area (2010)",87,"173,400","+/-12,565"
R2510,400C100US26794,"Elkhart, IN--MI Urbanized Area (2010)",87,"163,100","+/-5,593"
R2510,400C100US27118,"Elmira, NY Urbanized Area (2010)",87,"123,100","+/-14,721"
R2510,400C100US27253,"El Paso, TX--NM Urbanized Area (2010)",87,"140,400","+/-3,685"
R2510,400C100US27261,"El Paso de Robles (Paso Robles)--Atascadero, CA Urbanized Area (2010)",87,"580,900","+/-30,600"
R2510,400C100US27766,"Erie, PA Urbanized Area (2010)",87,"135,500","+/-6,061"
R2510,400C100US28117,"Eugene, OR Urbanized Area (2010)",87,"363,500","+/-7,501"
R2510,400C100US28333,"Evansville, IN--KY Urbanized Area (2010)",87,"155,900","+/-7,840"
R2510,400C100US28657,"Fairfield, CA Urbanized Area (2010)",87,"523,000","+/-30,067"
R2510,400C100US28981,"Fajardo, PR Urbanized Area (2010)",87,"101,500","+/-5,585"
R2510,400C100US29089,"Fargo, ND--MN Urbanized Area (2010)",87,"241,800","+/-8,379"
R2510,400C100US29440,"Fayetteville, NC Urbanized Area (2010)",87,"156,700","+/-5,148"
R2510,400C100US29494,"Fayetteville--Springdale--Rogers, AR--MO Urbanized Area (2010)",87,"234,200","+/-8,180"
R2510,400C100US29818,"Flagstaff, AZ Urbanized Area (2010)",87,"453,600","+/-28,432"
R2510,400C100US29872,"Flint, MI Urbanized Area (2010)",87,"145,600","+/-8,562"
R2510,400C100US29953,"Florence, AL Urbanized Area (2010)",87,"151,500","+/-10,908"
R2510,400C100US30061,"Florence, SC Urbanized Area (2010)",87,"160,800","+/-14,005"
R2510,400C100US30628,"Fort Collins, CO Urbanized Area (2010)",87,"460,000","+/-10,049"
R2510,400C100US30925,"Fort Smith, AR--OK Urbanized Area (2010)",87,"142,300","+/-12,640"
R2510,400C100US31060,"Fort Walton Beach--Navarre--Wright, FL Urbanized Area (2010)",87,"327,200","+/-12,965"
R2510,400C100US31087,"Fort Wayne, IN Urbanized Area (2010)",87,"164,500","+/-3,678"
R2510,400C100US31150,"Four Corners, FL Urban Cluster (2010)",87,"256,300","+/-26,140"
R2510,400C100US31519,"Frederick, MD Urbanized Area (2010)",87,"384,000","+/-12,820"
R2510,400C100US31600,"Fredericksburg, VA Urbanized Area (2010)",87,"356,300","+/-8,615"
R2510,400C100US31843,"Fresno, CA Urbanized Area (2010)",87,"340,300","+/-6,274"
R2510,400C100US32167,"Gainesville, FL Urbanized Area (2010)",87,"243,000","+/-16,823"
R2510,400C100US32194,"Gainesville, GA Urbanized Area (2010)",87,"270,900","+/-11,818"
R2510,400C100US32653,"Gastonia, NC--SC Urbanized Area (2010)",87,"201,300","+/-10,393"
R2510,400C100US33328,"Gilroy--Morgan Hill, CA Urbanized Area (2010)",87,"953,400","+/-32,232"
R2510,400C100US33598,"Glens Falls, NY Urbanized Area (2010)",87,"210,000","+/-18,189"
R2510,400C100US34219,"Grand Forks, ND--MN Urbanized Area (2010)",87,"228,900","+/-13,501"
R2510,400C100US34273,"Grand Junction, CO Urbanized Area (2010)",87,"309,400","+/-19,694"
R2510,400C100US34300,"Grand Rapids, MI Urbanized Area (2010)",87,"244,500","+/-4,488"
R2510,400C100US34786,"Greeley, CO Urbanized Area (2010)",87,"342,300","+/-8,354"
R2510,400C100US34813,"Green Bay, WI Urbanized Area (2010)",87,"216,200","+/-9,258"
R2510,400C100US35164,"Greensboro, NC Urbanized Area (2010)",87,"200,800","+/-9,213"
R2510,400C100US35380,"Greenville, NC Urbanized Area (2010)",87,"193,600","+/-12,274"
R2510,400C100US35461,"Greenville, SC Urbanized Area (2010)",87,"223,800","+/-5,756"
R2510,400C100US35866,"Guayama, PR Urbanized Area (2010)",87,"83,000","+/-10,456"
R2510,400C100US35920,"Gulfport, MS Urbanized Area (2010)",87,"168,200","+/-9,666"
R2510,400C100US36190,"Hagerstown, MD--WV--PA Urbanized Area (2010)",87,"218,600","+/-11,356"
R2510,400C100US36514,"Hammond, LA Urbanized Area (2010)",87,"219,700","+/-15,837"
R2510,400C100US36703,"Hanford, CA Urbanized Area (2010)",87,"291,200","+/-19,613"
R2510,400C100US36784,"Hanover, PA Urbanized Area (2010)",87,"207,500","+/-10,755"
R2510,400C100US36892,"Harlingen, TX Urbanized Area (2010)",87,"89,600","+/-8,125"
R2510,400C100US37081,"Harrisburg, PA Urbanized Area (2010)",87,"221,200","+/-4,973"
R2510,400C100US37162,"Harrisonburg, VA Urbanized Area (2010)",87,"291,900","+/-23,535"
R2510,400C100US37243,"Hartford, CT Urbanized Area (2010)",87,"265,900","+/-4,077"
R2510,400C100US37594,"Hattiesburg, MS Urbanized Area (2010)",87,"156,900","+/-14,297"
R2510,400C100US38215,"Hemet, CA Urbanized Area (2010)",87,"300,900","+/-16,988"
R2510,400C100US38647,"Hickory, NC Urbanized Area (2010)",87,"173,200","+/-9,155"
R2510,400C100US38809,"High Point, NC Urbanized Area (2010)",87,"166,300","+/-6,457"
R2510,400C100US39079,"Hilton Head Island, SC Urbanized Area (2010)",87,"491,400","+/-41,872"
R2510,400C100US39430,"Holland, MI Urbanized Area (2010)",87,"230,200","+/-7,237"
R2510,400C100US39758,"Homosassa Springs--Beverly Hills--Citrus Springs, FL Urbanized Area (2010)",87,"177,600","+/-13,718"
R2510,400C100US40375,"Houma, LA Urbanized Area (2010)",87,"176,300","+/-14,440"
R2510,400C100US40429,"Houston, TX Urbanized Area (2010)",87,"243,100","+/-2,812"
R2510,400C100US40753,"Huntington, WV--KY--OH Urbanized Area (2010)",87,"137,700","+/-9,281"
R2510,400C100US40780,"Huntsville, AL Urbanized Area (2010)",87,"263,100","+/-12,641"
R2510,400C100US40996,"Idaho Falls, ID Urbanized Area (2010)",87,"317,300","+/-14,702"
R2510,400C100US41212,"Indianapolis, IN Urbanized Area (2010)",87,"227,300","+/-3,577"
R2510,400C100US41347,"Indio--Cathedral City, CA Urbanized Area (2010)",87,"422,400","+/-17,500"
R2510,400C100US41590,"Iowa City, IA Urbanized Area (2010)",87,"267,800","+/-20,303"
R2510,400C100US42157,"Jackson, MI Urbanized Area (2010)",87,"119,500","+/-6,771"
R2510,400C100US42211,"Jackson, MS Urbanized Area (2010)",87,"181,500","+/-6,471"
R2510,400C100US42265,"Jackson, TN Urbanized Area (2010)",87,"168,400","+/-10,420"
R2510,400C100US42346,"Jacksonville, FL Urbanized Area (2010)",87,"261,300","+/-6,403"
R2510,400C100US42400,"Jacksonville, NC Urbanized Area (2010)",87,"171,900","+/-9,454"
R2510,400C100US42562,"Janesville, WI Urbanized Area (2010)",87,"188,400","+/-10,435"
R2510,400C100US43210,"Johnson City, TN Urbanized Area (2010)",87,"180,300","+/-12,427"
R2510,400C100US43345,"Jonesboro, AR Urbanized Area (2010)",87,"196,500","+/-21,025"
R2510,400C100US43399,"Joplin, MO Urbanized Area (2010)",87,"156,600","+/-12,289"
R2510,400C100US43453,"Juana Díaz, PR Urbanized Area (2010)",87,"94,500","+/-4,493"
R2510,400C100US43669,"Kailua (Honolulu County)--Kaneohe, HI Urbanized Area (2010)",87,"966,800","+/-36,189"
R2510,400C100US43723,"Kalamazoo, MI Urbanized Area (2010)",87,"194,100","+/-7,178"
R2510,400C100US43885,"Kankakee, IL Urbanized Area (2010)",87,"162,200","+/-7,860"
R2510,400C100US43912,"Kansas City, MO--KS Urbanized Area (2010)",87,"241,500","+/-3,554"
R2510,400C100US44479,"Kennewick--Pasco, WA Urbanized Area (2010)",87,"334,500","+/-8,582"
R2510,400C100US44506,"Kenosha, WI--IL Urbanized Area (2010)",87,"221,500","+/-12,824"
R2510,400C100US44992,"Killeen, TX Urbanized Area (2010)",87,"173,300","+/-8,551"
R2510,400C100US45235,"Kingsport, TN--VA Urbanized Area (2010)",87,"172,700","+/-7,816"
R2510,400C100US45451,"Kissimmee, FL Urbanized Area (2010)",87,"290,200","+/-10,250"
R2510,400C100US45640,"Knoxville, TN Urbanized Area (2010)",87,"245,400","+/-5,481"
R2510,400C100US45910,"La Crosse, WI--MN Urbanized Area (2010)",87,"201,200","+/-8,911"
R2510,400C100US45937,"Lady Lake--The Villages, FL Urbanized Area (2010)",87,"262,200","+/-12,171"
R2510,400C100US46018,"Lafayette, IN Urbanized Area (2010)",87,"189,700","+/-11,584"
R2510,400C100US46045,"Lafayette, LA Urbanized Area (2010)",87,"198,600","+/-10,921"
R2510,400C100US46126,"Lafayette--Louisville--Erie, CO Urbanized Area (2010)",87,"680,100","+/-21,433"
R2510,400C100US46531,"Lake Charles, LA Urbanized Area (2010)",87,"205,200","+/-18,910"
R2510,400C100US46801,"Lake Jackson--Angleton, TX Urbanized Area (2010)",87,"194,500","+/-18,175"
R2510,400C100US46828,"Lakeland, FL Urbanized Area (2010)",87,"208,700","+/-10,040"
R2510,400C100US47530,"Lancaster, PA Urbanized Area (2010)",87,"250,300","+/-6,217"
R2510,400C100US47611,"Lancaster--Palmdale, CA Urbanized Area (2010)",87,"386,100","+/-8,268"
R2510,400C100US47719,"Lansing, MI Urbanized Area (2010)",87,"173,200","+/-6,094"
R2510,400C100US47854,"Laredo, TX Urbanized Area (2010)",87,"156,100","+/-8,459"
R2510,400C100US47935,"Las Cruces, NM Urbanized Area (2010)",87,"178,700","+/-13,969"
R2510,400C100US47995,"Las Vegas--Henderson, NV Urbanized Area (2010)",87,"362,800","+/-3,301"
R2510,400C100US48232,"Lawrence, KS Urbanized Area (2010)",87,"227,300","+/-13,204"
R2510,400C100US48394,"Lawton, OK Urbanized Area (2010)",87,"128,200","+/-11,800"
R2510,400C100US48664,"Lebanon, PA Urbanized Area (2010)",87,"182,200","+/-9,097"
R2510,400C100US48799,"Leesburg--Eustis--Tavares, FL Urbanized Area (2010)",87,"219,700","+/-7,921"
R2510,400C100US48826,"Lee's Summit, MO Urbanized Area (2010)",87,"286,600","+/-15,285"
R2510,400C100US49096,"Leominster--Fitchburg, MA Urbanized Area (2010)",87,"286,600","+/-8,317"
R2510,400C100US49582,"Lexington-Fayette, KY Urbanized Area (2010)",87,"240,600","+/-7,576"
R2510,400C100US49594,"Lexington Park--California--Chesapeake Ranch Estates, MD Urbanized Area (2010)",87,"337,100","+/-21,279"
R2510,400C100US49852,"Lima, OH Urbanized Area (2010)",87,"122,700","+/-11,618"
R2510,400C100US49933,"Lincoln, NE Urbanized Area (2010)",87,"221,100","+/-6,714"
R2510,400C100US50392,"Little Rock, AR Urbanized Area (2010)",87,"177,400","+/-6,787"
R2510,400C100US50527,"Livermore, CA Urbanized Area (2010)",87,"946,400","+/-35,167"
R2510,400C100US50851,"Lodi, CA Urbanized Area (2010)",87,"430,900","+/-18,328"
R2510,400C100US50959,"Logan, UT Urbanized Area (2010)",87,"361,700","+/-13,070"
R2510,400C100US51175,"Longmont, CO Urbanized Area (2010)",87,"461,700","+/-14,650"
R2510,400C100US51256,"Longview, TX Urbanized Area (2010)",87,"172,400","+/-12,020"
